loc_code,general_hh_apt_inc,foreign_hh_apt_inc,demolished_apt_inc,natural_demand,internal_invest_demand,avg_trade_price_y3,multi_homeowner_inc_y3,local_buyer_ratio_y3,internal_invest_demand_3yr_wgt_y3,internal_invest_demand_y1,internal_invest_demand_y2,external_invest_demand,absorbed_supply_y3,nonlocal_buyer_ratio_y3,external_invest_demand_3yr_wgt_y3,external_invest_demand_y1,external_invest_demand_y2,total_invest_demand,new_demand_volume,own_hh_apt_move_demand,py_bprice_y3,bprice_threshold_ratio,income_quintile,own_hh_ratio,own_move_plan_yn,rent_hh_apt_move_demand,rent_hh_ratio,rent_move_plan_yn,nonapt_move_demand,nonapt_hh_ratio,nonapt_move_plan_yn,nonapt_price_adj,total_move_demand,single_and_foreign_hh_inc,single_foreign_own_occ_ratio,multi_hh_and_demolished_hh_inc,multi_demolished_own_occ_ratio,hh_increase_demand,unsold_level_ratio,unsold_level_adj_ratio,total_invest_demand_eff,effective_demand,supply_volume_3y,effective_demand_to_supply,supply_demand_grade,base_date
29170,4217,14,438,4670,39,860,618,0.62,0.5,5,25,152,-19,0.38,0.5,143,314,191,4861,548,1878,0.55,0.55,0.74,0.05,104,0.26,0.2,32,0.21,0.4,0.6,684,2289,0.3,2381,0.7,1294,0,1,191,2170,3199,1.47,B,202605
29200,3376,68,0,3444,8,946,67,0.63,0.5,2,7,60,404,0.37,0.5,47,85,67,3511,1127,1473,0.55,0.72,0.74,0.05,745,0.26,0.2,78,0.17,0.4,0.6,1949,1861,0.3,1583,0.7,1200,0,1,67,3216,1037,0.32,S,202605
30000,11877,101,266,12243,45,1177,72,0.59,0.5,28,95,673,4792,0.41,0.5,335,1113,718,12961,2149,2027,0.55,0.57,0.74,0.05,563,0.26,0.2,207,0.32,0.4,0.6,2919,6438,0.3,5805,0.7,3417,0,1,718,7054,8372,1.19,B,202605
30110,1353,16,40,1409,10,899,64,0.54,0.5,-5,24,144,2615,0.46,0.5,50,41,154,1563,418,1589,0.55,0.63,0.74,0.05,55,0.26,0.2,58,0.51,0.4,0.6,531,801,0.3,608,0.7,420,0,1,154,1104,1346,1.22,B,202605
30140,1167,5,100,1272,-3,1008,86,0.55,0.5,-14,-7,146,830,0.45,0.5,-2,334,144,1416,318,1782,0.55,0.58,0.74,0.05,81,0.26,0.2,50,0.52,0.4,0.6,449,790,0.3,482,0.7,333,0.01,0.6,86,868,1807,2.08,C,202605
30170,3659,28,12,3700,10,1275,-198,0.59,0.5,24,42,180,835,0.41,0.5,244,188,190,3889,943,2014,0.55,0.59,0.74,0.05,194,0.26,0.2,63,0.23,0.4,0.6,1200,2198,0.3,1502,0.7,1009,0,1,190,2399,2144,0.89,A,202605
30200,4884,30,0,4914,14,1405,-63,0.61,0.5,26,22,221,450,0.39,0.5,79,555,234,5149,47,4432,0.55,0.37,0.74,0.05,0,0.26,0.2,2,0.15,0.4,0.6,48,2069,0.3,2846,0.7,967,0,1,234,1249,2748,2.2,C,202605
30230,1118,12,114,1244,18,839,183,0.61,0.5,3,20,21,62,0.39,0.5,-3,59,38,1282,259,1598,0.55,0.62,0.74,0.05,22,0.26,0.2,33,0.49,0.4,0.6,314,645,0.3,599,0.7,380,0,1,38,732,327,0.45,S,202605
31000,6757,98,233,7088,41,1053,840,0.62,0.5,-92,81,509,9149,0.38,0.5,164,476,550,7638,1588,2055,0.55,0.6,0.74,0.05,929,0.26,0.2,199,0.33,0.4,0.6,2716,3781,0.3,3307,0.7,2069,0.01,0.8,440,5225,6362,1.22,B,202605
31110,754,-2,112,864,-6,1164,41,0.57,0.5,-28,3,205,2969,0.43,0.5,22,261,199,1063,258,2233,0.55,0.55,0.74,0.05,134,0.26,0.2,47,0.49,0.4,0.6,438,552,0.3,312,0.7,211,0.01,0.8,159,809,2290,2.83,C,202605
31140,1639,-1,120,1758,-2,1328,64,0.6,0.5,-25,7,221,3644,0.4,0.5,67,187,218,1977,446,2361,0.55,0.54,0.74,0.05,192,0.26,0.2,42,0.28,0.4,0.6,680,1011,0.3,747,0.7,446,0,1,218,1345,2415,1.8,C,202605
31170,919,85,0,1004,,791,610,0.72,0.5,,,,0,0.28,0.5,,,,,0,,0.55,0,0.74,0.05,0,0.26,0.2,0,0.31,0.4,0.6,0,630,0.3,373,0.7,0,0,1,,0,0,,C,202605
31200,2045,7,0,2053,,917,71,0.63,0.5,,,,-19,0.37,0.5,,,,,0,,0.55,0,0.74,0.05,0,0.26,0.2,0,0.14,0.4,0.6,0,865,0.3,1188,0.7,0,0,1,,0,117,,C,202605
31710,1572,20,0,1592,24,861,54,0.65,0.5,9,52,140,2555,0.35,0.5,83,79,164,1756,487,1486,0.55,0.73,0.74,0.05,463,0.26,0.2,116,0.51,0.4,0.6,1066,750,0.3,841,0.7,594,0.01,0.6,99,1759,1539,0.88,A,202605
36110,6509,20,0,6529,96,1690,141,0.7,0.5,168,74,109,1784,0.3,0.5,2,68,205,6734,2320,1752,0.55,0.72,0.74,0.05,335,0.26,0.2,94,0.15,0.4,0.6,2749,2049,0.3,4479,0.7,2700,0,1,205,5654,910,0.16,S,202605
41000,137603,1061,3967,142631,1358,1793,6926,0.54,0.5,88,2378,11654,95064,0.46,0.5,6777,9382,13012,155644,35228,2088,0.55,0.59,0.74,0.05,22667,0.26,0.2,5506,0.4,0.4,0.6,63401,58115,0.3,84516,0.7,45192,0,1,13012,121605,87470,0.72,A,202605
41111,2238,6,0,2244,52,1737,767,0.52,0.5,1,43,106,1744,0.48,0.5,0,85,159,2403,241,3117,0.55,0.37,0.74,0.05,42,0.26,0.2,34,0.5,0.4,0.6,316,1092,0.3,1153,0.7,420,0,1,159,894,954,1.07,B,202605
41113,3304,15,0,3320,21,1485,-25,0.58,0.5,56,11,190,1861,0.42,0.5,256,60,211,3531,716,2276,0.55,0.52,0.74,0.05,200,0.26,0.2,85,0.38,0.4,0.6,1001,1735,0.3,1585,0.7,848,0,1,211,2059,1785,0.87,A,202605
41115,2344,4,226,2575,,1956,48,0.31,0.5,,,,58,0.69,0.5,,,,,0,,0.55,0,0.74,0.05,0,0.26,0.2,0,0.63,0.4,0.6,0,935,0.3,1640,0.7,0,0,1,,0,488,,C,202605
41117,2932,37,0,2969,-18,2361,-160,0.45,0.5,-21,-7,63,615,0.55,0.5,0,67,45,3014,746,3298,0.55,0.5,0.74,0.05,282,0.26,0.2,22,0.09,0.4,0.6,1050,1516,0.3,1454,0.7,736,0,1,45,1831,398,0.22,S,202605
41131,1231,2,3,1236,27,3623,370,0.32,0.5,-5,20,682,1308,0.68,0.5,33,1511,710,1946,301,3196,0.55,0.35,0.74,0.05,249,0.26,0.2,109,0.83,0.4,0.6,659,595,0.3,641,0.7,220,0,1,710,1588,2343,1.48,B,202605
41133,754,-3,21,773,16,2608,-62,0.32,0.5,-7,65,134,262,0.68,0.5,3,318,151,924,258,2868,0.55,0.34,0.74,0.05,85,0.26,0.2,79,0.96,0.4,0.6,421,450,0.3,323,0.7,123,0,1,151,695,758,1.09,B,202605
41135,2396,2,4,2402,0,4444,-234,0.48,0.5,30,4,62,873,0.52,0.5,24,22,62,2464,965,7138,0.55,0.53,0.74,0.05,4,0.26,0.2,30,0.13,0.4,0.6,998,1393,0.3,1009,0.7,596,0,1,62,1656,496,0.3,S,202605
41150,5594,45,7,5646,42,1213,130,0.64,0.5,18,84,179,2921,0.36,0.5,114,144,221,5867,456,2296,0.55,0.44,0.74,0.05,23,0.26,0.2,33,0.29,0.4,0.6,511,2515,0.3,3131,0.7,1296,0.01,0.8,176,1984,2657,1.34,B,202605
41171,800,2,668,1470,-6,1878,-188,0.43,0.5,-17,23,147,2560,0.57,0.5,34,0,142,1612,158,3337,0.55,0.28,0.74,0.05,1,0.26,0.2,24,0.62,0.4,0.6,182,578,0.3,892,0.7,223,0,1,142,548,1036,1.89,C,202605
41173,3105,-3,882,3984,35,2719,249,0.43,0.5,28,43,225,0,0.57,0.5,207,468,260,4244,563,4214,0.55,0.37,0.74,0.05,49,0.26,0.2,24,0.16,0.4,0.6,635,1273,0.3,2711,0.7,843,0,1,260,1738,2364,1.36,B,202605
41190,3195,116,60,3371,39,1737,584,0.55,0.5,-50,39,390,4089,0.45,0.5,172,253,430,3800,1509,2146,0.55,0.5,0.74,0.05,973,0.26,0.2,416,0.7,0.4,0.6,2899,2312,0.3,1058,0.7,717,0,1,430,4046,3124,0.77,A,202605
41210,-949,-38,641,-345,-18,2698,-498,0.38,0.5,10,-3,958,6716,0.62,0.5,1012,551,941,595,347,4308,0.55,0.32,0.74,0.05,16,0.26,0.2,26,0.3,0.4,0.6,389,92,0.3,-437,0.7,-89,0,1,941,1241,7305,5.89,C,202605
