loc_code,general_hh_apt_inc,foreign_hh_apt_inc,demolished_apt_inc,natural_demand,internal_invest_demand,avg_trade_price_y3,multi_homeowner_inc_y3,local_buyer_ratio_y3,internal_invest_demand_3yr_wgt_y3,internal_invest_demand_y1,internal_invest_demand_y2,external_invest_demand,absorbed_supply_y3,nonlocal_buyer_ratio_y3,external_invest_demand_3yr_wgt_y3,external_invest_demand_y1,external_invest_demand_y2,total_invest_demand,new_demand_volume,own_hh_apt_move_demand,py_bprice_y3,bprice_threshold_ratio,income_quintile,own_hh_ratio,own_move_plan_yn,rent_hh_apt_move_demand,rent_hh_ratio,rent_move_plan_yn,nonapt_move_demand,nonapt_hh_ratio,nonapt_move_plan_yn,nonapt_price_adj,total_move_demand,single_and_foreign_hh_inc,single_foreign_own_occ_ratio,multi_hh_and_demolished_hh_inc,multi_demolished_own_occ_ratio,hh_increase_demand,unsold_level_ratio,unsold_level_adj_ratio,total_invest_demand_eff,effective_demand,supply_volume_3y,effective_demand_to_supply,supply_demand_grade,base_date
52800,12,3,0,15,16,615,186,0.74,0.5,0,4,0,0,0.25,0.5,2,0,17,33,52,943,0.55,0.88,0.74,0.05,42,0.26,0.2,76,3.37,0.4,0.6,171,49,0.3,12,0.7,20,0,1,17,210,0,0,S,202402
52770,9,0,0,9,,678,92,0.8,0.5,,,,0,0.19,0.5,,,,,0,0,0.55,0,0.74,0.05,0,0.26,0.2,0,7.74,0.4,0.6,0,17,0.3,9,0.7,0,0,1,,,0,,,202402
52710,533,12,66,611,36,665,814,0.44,0.5,3,3,38,494,0.55,0.5,45,-6,74,686,183,1188,0.55,0.76,0.74,0.05,168,0.26,0.2,94,1.12,0.4,0.6,446,421,0.3,599,0.7,417,0.01,0.6,44,909,322,0.35,S,202402
52140,336,23,0,359,26,559,516,0.65,0.5,12,-1,83,628,0.34,0.5,154,50,110,469,261,1357,0.55,0.81,0.74,0.05,95,0.26,0.2,46,0.54,0.4,0.6,404,893,0.3,336,0.7,412,0.01,0.6,66,882,646,0.73,A,202402
52750,2,0,0,2,3,399,91,0.69,0.5,0,0,0,-103,0.3,0.5,0,5,3,5,1,1200,0.55,0.67,0.74,0.05,0,0.26,0.2,2,6.27,0.4,0.6,3,7,0.3,2,0.7,2,0.04,0.4,1,8,43,5.34,C,202402
52740,3,0,0,4,0,824,68,0.75,0.5,0,0,,0,0.25,0.5,,,,,0,0,0.55,0,0.74,0.05,0,0.26,0.2,0,10.95,0.4,0.6,0,8,0.3,3,0.7,0,0,1,,,0,,,202402
52113,2278,19,142,2439,11,902,289,0.59,0.5,-13,-7,52,576,0.4,0.5,22,60,63,2502,760,1425,0.55,0.72,0.74,0.05,812,0.26,0.2,123,0.32,0.4,0.6,1696,1841,0.3,2420,0.7,1626,0,1,63,3386,347,0.1,S,202402
52111,1237,15,96,1348,7,823,237,0.62,0.5,0,-17,67,1914,0.37,0.5,4,0,74,1423,557,1489,0.55,0.67,0.74,0.05,526,0.26,0.2,70,0.26,0.4,0.6,1153,1692,0.3,1333,0.7,968,0,1,74,2196,1641,0.74,A,202402
52180,134,10,0,145,27,585,480,0.76,0.5,0,0,9,78,0.23,0.5,2,22,37,182,82,1284,0.55,0.7,0.74,0.05,24,0.26,0.2,35,1.37,0.4,0.6,142,245,0.3,134,0.7,118,0,1,37,298,309,1.03,B,202402
52720,8,0,0,9,0,438,77,0.8,0.5,0,0,,0,0.2,0.5,,,,,0,0,0.55,0,0.74,0.05,0,0.26,0.2,0,9.36,0.4,0.6,0,9,0.3,8,0.7,0,0,1,,,0,,,202402
50000,1504,15,0,1520,124,1299,1207,0.79,0.5,43,97,20,420,0.2,0.5,33,7,144,1664,150,2704,0.55,0.32,0.74,0.05,9,0.26,0.2,79,2.07,0.4,0.6,239,1067,0.3,1504,0.7,446,0.01,0.4,57,743,1078,1.45,B,202402
50130,334,2,0,336,30,1056,406,0.67,0.5,5,31,6,85,0.32,0.5,16,-3,36,373,19,2610,0.55,0.29,0.74,0.05,0,0.26,0.2,13,2.78,0.4,0.6,33,215,0.3,334,0.7,88,0.02,0.4,14,136,26,0.19,S,202402
