loc_code,general_hh_apt_inc,foreign_hh_apt_inc,demolished_apt_inc,natural_demand,internal_invest_demand,avg_trade_price_y3,multi_homeowner_inc_y3,local_buyer_ratio_y3,internal_invest_demand_3yr_wgt_y3,internal_invest_demand_y1,internal_invest_demand_y2,external_invest_demand,absorbed_supply_y3,nonlocal_buyer_ratio_y3,external_invest_demand_3yr_wgt_y3,external_invest_demand_y1,external_invest_demand_y2,total_invest_demand,new_demand_volume,own_hh_apt_move_demand,py_bprice_y3,bprice_threshold_ratio,income_quintile,own_hh_ratio,own_move_plan_yn,rent_hh_apt_move_demand,rent_hh_ratio,rent_move_plan_yn,nonapt_move_demand,nonapt_hh_ratio,nonapt_move_plan_yn,nonapt_price_adj,total_move_demand,single_and_foreign_hh_inc,single_foreign_own_occ_ratio,multi_hh_and_demolished_hh_inc,multi_demolished_own_occ_ratio,hh_increase_demand,unsold_level_ratio,unsold_level_adj_ratio,total_invest_demand_eff,effective_demand,supply_volume_3y,effective_demand_to_supply,supply_demand_grade,base_date
11440,953.23,8.95,131.2,1093.38,3.61,4560.84687904,146.0,0.32,0.5,-10.98,-1.56,117.98,131.0,0.68,0.5,87.69,221.72,121.59,1214.97,657.74,4538.68,0.55,0.38,0.74,0.05,155.08,0.26,0.2,132.65,0.68,0.4,0.6,945.47,1224.23,0.3,-130.84,0.7,104.75656,0.0004001907291985,1.0,121.59,1171.82,693.33,0.59,A,202602
11470,654.16,-4.41,31.0,680.75,,4310.786745515,182.0,0.46,0.5,,,,128.0,0.54,0.5,,,,,0.0,,0.55,0.0,0.74,0.05,0.0,0.26,0.2,0.0,0.57,0.4,0.6,0.0,1223.7,0.3,-542.95,0.7,0.0,4.30320373518e-05,1.0,,0.0,49.33,,C,202602
11500,1431.09,1.25,197.4,1629.74,5.68,2954.09837395,33.0,0.47,0.5,-25.42,37.34,47.24,175.0,0.53,0.5,13.99,97.12,52.92,1682.66,419.57,4466.19,0.55,0.26,0.74,0.05,6.81,0.26,0.2,72.66,0.71,0.4,0.6,499.04,2465.18,0.3,-835.4399999999999,0.7,40.22992000000002,0.0005518963053894,1.0,52.92,592.19,463.33,0.78,A,202602
11530,1064.37,4.94,49.0,1118.31,-1.71,2412.11011122,-18.0,0.38,0.5,-12.4,9.43,85.05,950.0,0.62,0.5,32.87,36.74,83.34,1201.65,324.18,3803.37,0.55,0.27,0.74,0.05,19.02,0.26,0.2,46.95,0.57,0.4,0.6,390.15,1441.03,0.3,-322.72,0.7,55.72592,0.0007848795725181,1.0,83.34,529.22,552.0,1.04,B,202602
11545,791.17,-2.34,0.0,788.8299999999999,-0.86,2114.971338235,5.0,0.51,0.5,-10.89,7.39,8.15,3.0,0.49,0.5,-1.15,25.06,7.29,796.1199999999999,168.24,2937.13,0.55,0.31,0.74,0.05,58.39,0.26,0.2,62.55,1.15,0.4,0.6,289.18,948.4,0.3,-159.57,0.7,53.57331000000001,0.0001255827826005,1.0,7.29,350.04,73.0,0.21,S,202602
11560,2022.82,2.95,124.2,2149.97,5.05,4262.892428444999,132.0,0.33,0.5,-13.76,9.73,126.58,705.0,0.67,0.5,75.21,96.69,131.63,2281.6,605.63,4831.7,0.55,0.38,0.74,0.05,38.28,0.26,0.2,61.81,0.4,0.4,0.6,705.72,1924.94,0.3,225.04,0.7,279.30064,0.0,1.0,131.63,1116.65,721.0,0.65,A,202602
11590,648.18,-1.03,54.4,701.55,-3.36,3941.8997578425,-43.0,0.28,0.5,-11.6,5.37,156.24,1196.0,0.72,0.5,107.45,85.72,152.88,854.43,443.83,6118.13,0.55,0.37,0.74,0.05,13.22,0.26,0.2,89.95,0.82,0.4,0.6,547.0,1134.21,0.3,-432.66,0.7,13.84106,0.0,1.0,152.88,713.72,784.67,1.1,B,202602
11620,967.74,8.83,186.8,1163.37,,2542.71099827,-9.0,0.39,0.5,,,,-4.0,0.61,0.5,,,,,0.0,,0.55,0.0,0.74,0.05,0.0,0.26,0.2,0.0,1.25,0.4,0.6,0.0,1493.48,0.3,-330.11,0.7,0.0,3.68585461146e-05,1.0,,0.0,739.0,,C,202602
11650,350.62,2.3,1118.6,1471.52,17.52,7365.55805334,210.0,0.39,0.5,-36.34,49.17,837.21,3319.0,0.61,0.5,3.18,1526.51,854.73,2326.25,1030.43,7584.2,0.55,0.53,0.74,0.05,324.46,0.26,0.2,133.32,0.41,0.4,0.6,1488.21,780.16,0.3,691.3599999999999,0.7,380.54456,0.0,1.0,854.73,2723.48,3687.33,1.35,B,202602
11680,2380.98,17.93,81.0,2479.91,39.23,8489.9431726275,355.0,0.42,0.5,-20.06,59.48,204.34,334.0,0.58,0.5,4.09,507.22,243.57,2723.48,1406.19,8123.36,0.55,0.53,0.74,0.05,282.35,0.26,0.2,141.84,0.35,0.4,0.6,1830.38,1579.22,0.3,900.69,0.7,585.25599,0.0,1.0,243.57,2659.21,891.33,0.34,S,202602
11710,1539.06,-1.56,69.6,1607.1,-10.98,5950.584894325,-248.0,0.41,0.5,-3.96,20.84,404.26,1909.0,0.59,0.5,157.8,503.09,393.28,2000.38,1269.06,6069.67,0.55,0.44,0.74,0.05,343.96,0.26,0.2,247.76,0.64,0.4,0.6,1860.78,2053.87,0.3,-446.77,0.7,133.50484,0.0,1.0,393.28,2387.56,1950.67,0.82,A,202602
11740,3029.37,1.7,1468.6,4499.67,7.12,4128.5691829975,201.0,0.37,0.5,-9.48,-20.1,295.58,650.0,0.63,0.5,167.5,438.72,302.7,4802.37,1103.59,3003.51,0.55,0.42,0.74,0.05,792.73,0.26,0.2,236.66,0.52,0.4,0.6,2132.98,1986.98,0.3,2512.69,0.7,989.0908599999998,0.0024636831027224,1.0,302.7,3424.77,1416.0,0.41,S,202602
26000,10802.83,189.94,848.8,11841.57,260.62,1274.96495351,3803.0,0.54,0.5,-75.08,425.69,1098.34,15852.0,0.46,0.5,1043.17,720.55,1358.96,13200.53,1347.04,3024.47,0.55,0.28,0.74,0.05,83.76,0.26,0.2,154.53,0.45,0.4,0.6,1585.33,14580.87,0.3,-2739.3,0.7,687.8871999999999,0.0065432408348206,0.8,1087.17,3360.39,18034.67,5.37,C,202602
26110,69.93,2.3,0.0,72.23,,699.2814034625,31.0,0.45,0.5,,,,0.0,0.55,0.5,,,,,0.0,,0.55,0.0,0.74,0.05,0.0,0.26,0.2,0.0,1.74,0.4,0.6,0.0,141.66,0.3,-69.43,0.7,0.0,0.0,1.0,,0.0,0.0,,C,202602
26140,212.19,13.94,2.8,228.93,24.24,1192.922742385,106.0,0.51,0.5,4.35,55.39,26.49,-174.0,0.49,0.5,4.0,95.92,50.73,279.66,59.46,2495.43,0.55,0.33,0.74,0.05,9.06,0.26,0.2,16.77,1.02,0.4,0.6,85.29,288.75,0.3,-59.82,0.7,14.77158,0.006285218899003,0.8,40.58,140.64,434.0,3.09,C,202602
26170,270.75,2.16,0.0,272.91,14.48,1266.771350055,189.0,0.48,0.5,-0.58,16.34,70.39,372.0,0.52,0.5,1.05,151.11,84.87,357.78,111.91,2060.81,0.55,0.41,0.74,0.05,10.81,0.26,0.2,36.23,1.23,0.4,0.6,158.95,292.93,0.3,-20.02,0.7,30.28426,0.0282520682978348,0.4,33.95,223.18,730.0,3.27,C,202602
26200,-4.2,12.66,7.0,15.46,,755.6446560725001,63.0,0.59,0.5,,,,1.0,0.41,0.5,,,,,0.0,,0.55,0.0,0.74,0.05,0.0,0.26,0.2,0.0,0.65,0.4,0.6,0.0,344.73,0.3,-329.27,0.7,0.0,0.0005900865460267,1.0,,0.0,0.0,,C,202602
26230,2306.96,17.69,35.0,2359.65,36.87,1121.15551901,526.0,0.53,0.5,-3.62,59.88,92.74,2181.0,0.47,0.5,20.3,58.03,129.61,2489.26,143.16,2892.52,0.55,0.26,0.74,0.05,2.0,0.26,0.2,14.98,0.43,0.4,0.6,160.14,2229.49,0.3,130.16,0.7,197.58912,0.0133921857611213,0.6,77.77,435.5,1655.33,3.8,C,202602
26260,1287.14,3.4,52.6,1343.14,21.63,1531.735628825,-76.0,0.48,0.5,30.39,46.36,239.16,3280.0,0.52,0.5,56.38,106.79,260.79,1603.93,496.01,2339.62,0.55,0.46,0.74,0.05,146.56,0.26,0.2,60.14,0.39,0.4,0.6,702.71,1122.05,0.3,221.08,0.7,226.02776,0.0079610982012221,0.8,208.63,1137.37,1982.0,1.74,C,202602
26290,344.25,43.53,207.0,594.78,28.61,1412.579155265,413.0,0.52,0.5,-39.94,78.52,196.21,736.0,0.48,0.5,531.0,-20.1,224.82,819.5999999999999,111.73,3196.79,0.55,0.27,0.74,0.05,14.31,0.26,0.2,18.75,0.62,0.4,0.6,144.79,980.93,0.3,-386.15,0.7,6.477649999999997,0.0007554980595084,1.0,224.82,376.09,4341.0,11.54,C,202602
26320,624.98,-8.15,248.4,865.23,11.77,1005.8093914925,119.0,0.64,0.5,-11.12,29.3,9.25,381.0,0.36,0.5,-3.56,0.46,21.02,886.25,204.51,2221.48,0.55,0.43,0.74,0.05,8.14,0.26,0.2,10.72,0.21,0.4,0.6,223.37,1208.83,0.3,-343.61,0.7,52.51339,0.0015603028143239,1.0,21.02,296.9,143.0,0.48,S,202602
26350,534.16,10.99,12.0,557.15,0.55,1808.50168731,49.0,0.56,0.5,-19.72,15.87,86.77,2341.0,0.44,0.5,54.66,-0.36,87.32,644.47,126.71,4470.88,0.55,0.27,0.74,0.05,0.01,0.26,0.2,7.3,0.24,0.4,0.6,134.02,1350.54,0.3,-793.39,0.7,-40.56070999999999,0.0055568214393343,0.8,69.86,163.32,1369.0,8.38,C,202602
26380,357.61,16.26,0.0,373.87,34.48,759.4198788325,391.0,0.71,0.5,3.63,42.89,23.26,1095.0,0.29,0.5,3.37,1.31,57.74,431.61,131.63,1852.55,0.55,0.5,0.74,0.05,40.85,0.26,0.2,16.97,0.41,0.4,0.6,189.45,1254.98,0.3,-881.11,0.7,-120.1385,0.0058012020166535,0.8,46.19,115.5,436.33,3.78,C,202602
26410,-148.37,5.95,58.6,-83.82000000000002,,1182.522017695,-75.0,0.58,0.5,,,,-19.0,0.42,0.5,,,,,0.0,,0.55,0.0,0.74,0.05,0.0,0.26,0.2,0.0,0.75,0.4,0.6,0.0,569.97,0.3,-653.79,0.7,0.0,0.0039484149528462,1.0,,0.0,492.33,,C,202602
26440,1309.61,9.84,0.0,1319.45,9.35,1200.8349795275,187.0,0.6,0.5,-7.56,-4.22,290.99,3738.0,0.4,0.5,287.41,54.76,300.34,1619.79,513.92,1681.2,0.55,0.73,0.74,0.05,147.44,0.26,0.2,39.68,0.25,0.4,0.6,701.04,765.65,0.3,553.8,0.7,450.6718,0.0088439050754188,0.8,240.27,1391.98,3202.0,2.3,C,202602
26470,1210.12,2.35,44.2,1256.67,22.05,1454.6542250125,510.0,0.42,0.5,-9.69,11.58,48.5,212.0,0.58,0.5,21.99,86.63,70.55,1327.22,372.77,2409.01,0.55,0.42,0.74,0.05,96.62,0.26,0.2,48.44,0.43,0.4,0.6,517.83,1017.6,0.3,239.07,0.7,198.50658,0.0026196038186802,1.0,70.55,786.89,480.67,0.61,A,202602
26500,691.25,8.26,177.4,876.91,13.42,1976.61413145,304.0,0.37,0.5,-3.26,22.7,84.21,1086.0,0.63,0.5,0.08,125.97,97.63,974.54,29.6,5380.39,0.55,0.19,0.74,0.05,0.0,0.26,0.2,5.47,0.77,0.4,0.6,35.07,848.86,0.3,28.05000000000001,0.7,52.12065,0.00607542878507,0.8,78.1,165.29,996.33,6.03,C,202602
26530,416.0,22.95,3.8,442.75,17.19,778.7984045525001,177.0,0.58,0.5,-14.33,42.8,33.2,235.0,0.42,0.5,0.0,77.38,50.39,493.14,144.24,1731.11,0.55,0.49,0.74,0.05,39.52,0.26,0.2,14.11,0.32,0.4,0.6,197.87,1034.86,0.3,-592.11,0.7,-50.97372999999999,0.0166764434760747,0.4,20.16,167.06,855.67,5.12,C,202602
26710,1454.25,11.89,0.0,1466.14,91.11,971.3450196675001,889.0,0.61,0.5,29.7,59.25,73.78,387.0,0.39,0.5,0.48,169.53,164.89,1631.03,509.63,1438.61,0.55,0.7,0.74,0.05,257.17,0.26,0.2,0.24,,0.4,0.6,767.04,899.58,0.3,566.56,0.7,466.5243999999999,,0.2,32.98,1266.54,917.0,0.72,A,202602
27000,8850.62,94.78,427.2,9372.600000000002,296.16,1067.0065748325,4318.0,0.55,0.5,61.45,387.68,351.14,6286.0,0.45,0.5,181.62,348.49,647.3,10019.9,695.41,2895.34,0.55,0.33,0.74,0.05,35.86,0.26,0.2,56.16,0.32,0.4,0.6,787.43,10261.18,0.3,-888.5799999999999,0.7,810.59802,0.0079724321266817,0.8,517.84,2115.87,3125.33,1.48,B,202602
27110,1183.03,2.02,10.0,1195.05,38.11,1446.577972685,653.0,0.28,0.5,12.75,35.77,67.58,445.0,0.72,0.5,46.35,41.05,105.69,1300.74,385.19,2022.52,0.55,0.58,0.74,0.05,35.74,0.26,0.2,35.36,0.35,0.4,0.6,456.29,566.89,0.3,628.16,0.7,353.6729599999999,0.0147846515270164,0.6,63.41,873.37,173.33,0.2,S,202602
27140,1724.37,6.96,83.2,1814.53,56.77,967.83899805,922.0,0.57,0.5,4.74,52.58,48.77,919.0,0.43,0.5,26.42,34.92,105.54,1920.07,257.37,2238.19,0.55,0.44,0.74,0.05,0.3,0.26,0.2,25.35,0.41,0.4,0.6,283.02,1687.41,0.3,127.13,0.7,261.89604,0.0070608853912134,0.8,84.43,629.35,587.0,0.93,A,202602
27170,193.19,2.15,0.0,195.34,,1054.02133037,369.0,0.46,0.5,,,,106.0,0.54,0.5,,,,,0.0,,0.55,0.0,0.74,0.05,0.0,0.26,0.2,0.0,1.51,0.4,0.6,0.0,327.59,0.3,-132.25,0.7,0.0,0.01903065045059,0.4,,0.0,80.0,,C,202602
27200,61.0,4.0,4.6,69.6,9.84,973.8633697749999,141.0,0.39,0.5,-0.87,16.64,138.91,594.0,0.61,0.5,49.62,276.54,148.75,218.35,105.3,1960.78,0.55,0.49,0.74,0.05,2.52,0.26,0.2,33.12,1.28,0.4,0.6,140.94,260.1,0.3,-190.5,0.7,-27.1115,0.0247627520759193,0.4,59.5,173.33,712.0,4.11,C,202602
27230,1324.11,15.28,173.4,1512.79,,858.8981586074999,375.0,0.61,0.5,,,,756.0,0.39,0.5,,,,,0.0,,0.55,0.0,0.74,0.05,0.0,0.26,0.2,0.0,0.22,0.4,0.6,0.0,2092.19,0.3,-579.4,0.7,0.0,0.0079152575943192,0.8,,0.0,366.0,,C,202602
27260,1089.74,1.4,12.0,1103.14,39.57,1536.017480815,1285.0,0.53,0.5,-14.28,0.19,100.27,1636.0,0.47,0.5,81.39,69.48,139.84,1242.98,203.78,3905.75,0.55,0.34,0.74,0.05,4.21,0.26,0.2,12.48,0.25,0.4,0.6,220.47,1435.89,0.3,-332.74,0.7,67.26788,0.0053448020631247,0.8,111.87,399.61,704.67,1.76,C,202602
27290,691.21,25.25,144.0,860.46,59.71,952.8359287475,437.0,0.59,0.5,49.41,78.14,60.03,1800.0,0.41,0.5,8.74,23.76,119.74,980.2,309.96,2398.91,0.55,0.45,0.74,0.05,7.82,0.26,0.2,13.73,0.18,0.4,0.6,331.51,2064.26,0.3,-1203.81,0.7,-100.5201499999999,0.008277545287613,0.8,95.79,326.78,491.0,1.5,B,202602
27710,1546.41,27.14,0.0,1573.55,,793.4341903675002,103.0,0.59,0.5,,,,30.0,0.41,0.5,,,,,0.0,,0.55,0.0,0.74,0.05,0.0,0.26,0.2,0.24,,0.4,0.6,0.24,1310.31,0.3,263.23,0.7,0.0,,0.2,,0.24,11.33,47.22,C,202602
27720,3.23,0.74,0.0,3.97,,794.7461423474999,33.0,0.75,0.5,,,,0.0,0.25,0.5,,,,,0.0,,0.55,0.0,0.74,0.05,0.0,0.26,0.2,0.0,15.33,0.4,0.6,0.0,0.58,0.3,3.39,0.7,0.0,0.0,1.0,,0.0,0.0,,C,202602
28000,16621.92,392.19,671.2,17685.31,415.69,1346.2078899125,2262.0,0.57,0.5,127.53,661.81,2091.77,20376.0,0.43,0.5,857.84,2307.06,2507.46,20192.77,6678.91,1890.93,0.55,0.58,0.74,0.05,2351.18,0.26,0.2,1126.96,0.52,0.4,0.6,10157.05,13147.87,0.3,4537.44,0.7,4129.93064,0.0018289447833312,1.0,2507.46,16794.44,19671.67,1.17,B,202602
28110,2028.61,27.8,0.0,2056.41,20.41,1107.71983705,8.0,0.51,0.5,17.53,42.4,199.56,2423.0,0.49,0.5,57.56,167.12,219.97,2276.38,400.37,1772.21,0.55,0.62,0.74,0.05,10.83,0.26,0.2,45.4,0.46,0.4,0.6,456.6,1108.17,0.3,948.25,0.7,617.6605,0.0006061385302059,1.0,219.97,1294.23,1363.0,1.05,B,202602
28140,65.13,6.43,0.0,71.56,,933.5860656925,-69.0,0.42,0.5,,,,-41.0,0.58,0.5,,,,,0.0,,0.55,0.0,0.74,0.05,0.0,0.26,0.2,0.0,0.56,0.4,0.6,0.0,214.07,0.3,-142.5,0.7,0.0,0.0019128487449846,1.0,,0.0,126.0,,C,202602
28185,3504.61,104.72,32.0,3641.33,44.33,1743.8682373125,576.0,0.55,0.5,-15.35,39.04,280.3,1205.0,0.45,0.5,37.9,615.93,324.63,3965.96,1173.08,2544.29,0.55,0.56,0.74,0.05,235.41,0.26,0.2,33.8,0.1,0.4,0.6,1442.29,1676.14,0.3,1965.19,0.7,1051.94448,0.0006902709313405,1.0,324.63,2818.86,2499.33,0.89,A,202602
28200,663.92,34.41,78.4,776.7299999999999,,1189.152582045,-128.0,0.59,0.5,,,,8.0,0.41,0.5,,,,,0.0,,0.55,0.0,0.74,0.05,0.0,0.26,0.2,0.0,0.43,0.4,0.6,0.0,2102.93,0.3,-1326.2,0.7,0.0,1.64911277732e-05,1.0,,0.0,0.0,,C,202602
28237,1715.68,75.7,65.8,1857.18,61.2,1358.5309700375,645.0,0.55,0.5,1.99,80.51,191.54,4157.0,0.45,0.5,5.63,35.86,252.74,2109.92,495.69,2379.45,0.55,0.42,0.74,0.05,48.24,0.26,0.2,65.27,0.5,0.4,0.6,609.2,1911.39,0.3,-54.21000000000001,0.7,224.90226,0.00059234892227,1.0,252.74,1086.84,1558.0,1.43,B,202602
28245,642.3,18.98,94.6,755.88,26.84,1092.19034414,200.0,0.57,0.5,8.28,36.33,208.1,1594.0,0.43,0.5,74.43,333.97,234.94,990.8199999999999,456.07,1738.95,0.55,0.57,0.74,0.05,210.0,0.26,0.2,83.13,0.52,0.4,0.6,749.2,1161.21,0.3,-405.33,0.7,36.84333000000001,0.0,1.0,234.94,1020.98,2350.33,2.3,C,202602
28260,6838.79,54.94,217.0,7110.73,170.17,1412.8685401725,-42.0,0.58,0.5,118.67,401.59,752.19,4489.0,0.42,0.5,637.24,865.17,922.36,8033.089999999999,2084.05,1764.3,0.55,0.65,0.74,0.05,1165.19,0.26,0.2,319.73,0.41,0.4,0.6,3568.97,3349.83,0.3,3760.89,0.7,2364.42495,0.0043733471517404,1.0,922.36,6855.75,7416.33,1.08,B,202602
28177,1530.38,73.51,183.4,1787.29,68.53,1111.9397002825,821.0,0.61,0.5,23.65,31.7,346.79,5195.0,0.39,0.5,116.67,315.89,415.32,2202.61,578.74,1861.96,0.55,0.52,0.74,0.05,187.52,0.26,0.2,176.55,0.96,0.4,0.6,942.81,1472.9,0.3,314.39,0.7,344.20796,0.0046896245525432,1.0,415.32,1702.34,3873.67,2.28,C,202602
28710,38.87,0.51,0.0,39.38,28.17,738.2254669125,162.0,0.67,0.5,15.42,37.6,44.67,1346.0,0.33,0.5,-0.16,5.36,72.84,112.22,10.98,1272.64,0.55,0.67,0.74,0.05,0.35,0.26,0.2,0.24,,0.4,0.6,11.57,27.28,0.3,12.1,0.7,11.1549,,0.2,14.57,37.29,485.0,13.0,C,202602
28720,10.65,-0.6,0.0,10.05,,,89.0,,0.5,,,,0.0,,0.5,,,,,0.0,,0.55,0.0,0.74,0.05,0.0,0.26,0.2,0.24,,0.4,0.6,0.24,10.64,0.3,-0.6,0.7,0.0,,0.2,,0.24,0.0,0.0,S,202602
29000,5559.02,101.62,674.0,6334.64,82.92,954.949449135,823.0,0.58,0.5,10.74,111.52,454.24,1848.0,0.42,0.5,401.29,755.76,537.16,6871.8,2331.95,1807.03,0.55,0.6,0.74,0.05,726.06,0.26,0.2,161.46,0.22,0.4,0.6,3219.47,6808.96,0.3,-474.3099999999999,0.7,1026.3998,0.0028944574438477,1.0,537.16,4783.03,8085.0,1.69,C,202602
29110,791.7,1.57,0.0,793.2700000000001,15.76,1059.7568712425,117.0,0.42,0.5,0.45,30.85,50.32,431.0,0.58,0.5,69.12,0.61,66.08,859.3500000000001,319.62,1624.06,0.55,0.67,0.74,0.05,168.07,0.26,0.2,56.18,0.48,0.4,0.6,543.87,573.36,0.3,219.91,0.7,218.38779,0.0,1.0,66.08,828.34,369.33,0.45,S,202602
29140,566.25,11.47,0.0,577.72,6.08,1005.350907385,-30.0,0.54,0.5,3.55,18.43,108.45,0.0,0.46,0.5,130.15,195.19,114.53,692.25,275.07,2167.02,0.55,0.52,0.74,0.05,41.4,0.26,0.2,14.43,0.19,0.4,0.6,330.9,1256.94,0.3,-679.22,0.7,-51.15608,0.0025877693846975,1.0,114.53,394.27,2038.33,5.17,C,202602
